1 2 60
1 3 44
1 4 19
1 5 29
1 6 16
1 7 59
1 8 53
1 9 72
1 10 1
1 11 64
1 12 39
1 13 11
1 14 99
1 15 29
1 16 6
1 17 58
1 18 47
1 19 35
1 20 40
1 21 2
1 22 9
1 23 25
1 24 72
1 25 28
1 26 8
1 27 41
1 28 72
1 29 69
1 30 37
1 31 11
1 32 97
1 33 32
1 34 16
1 35 75
1 36 29
1 37 77
1 38 35
1 39 34
1 40 100
1 41 54
1 42 27
1 43 57
1 44 29
1 45 78
1 46 28
1 47 2
1 48 68
1 49 24
1 50 85
1 51 82
1 52 12
1 53 52
1 54 1
1 55 37
1 56 83
1 57 90
1 58 1
1 59 100
1 60 70
1 61 54
1 62 19
1 63 56
1 64 5
1 65 10
1 66 48
1 67 26
1 68 9
1 69 97
1 70 30
1 71 43
1 72 20
1 73 72
1 74 38
1 75 22
1 76 60
1 77 52
1 78 37
1 79 48
1 80 68
1 81 14
1 82 25
1 83 8
1 84 95
1 85 13
1 86 39
1 87 1
1 88 45
1 89 6
1 90 30
1 91 69
1 92 64
1 93 73
1 94 74
1 95 54
1 96 97
1 97 96
1 98 3
1 99 71
1 100 74
1 101 11
1 102 94
1 103 74
1 104 30
1 105 9
1 106 50
1 107 80
1 108 16
1 109 84
1 110 82
1 111 90
1 112 24
94 113 37
48 114 17
60 115 43
108 116 8
71 117 98
92 118 3
77 119 67
64 120 25
42 121 25
34 122 67
60 123 61
33 124 81
56 125 22
83 126 100
27 127 37
87 128 71
89 129 95
50 130 75
50 131 24
95 132 69
36 133 77
19 134 21
91 135 59
29 136 3
68 137 37
62 138 89
50 139 23
108 140 22
46 141 98
36 142 93
50 143 17
19 144 62
32 145 74
60 146 95
47 147 8
74 148 48
66 149 28
31 150 1
106 151 50
105 152 87
22 153 0
32 154 76
92 155 36
37 156 32
64 157 30
105 158 64
51 159 75
86 160 93
74 161 5
42 162 94
108 163 12
74 164 40
57 165 91
57 166 64
103 167 44
39 168 37
45 169 17
55 170 59
44 171 3
51 172 77
94 173 68
96 174 65
66 175 46
45 176 94
87 177 52
35 178 65
41 179 37
54 180 71
19 181 46
43 182 66
108 183 12
26 184 67
77 185 37
60 186 42
101 187 88
27 188 8
65 189 37
78 190 42
50 191 65
65 192 4
100 193 68
38 194 32
28 195 90
76 196 11
21 197 61
75 198 3
161 199 50
176 200 99
57 188 43
83 156 73
97 181 21
25 171 99
82 178 95
24 175 0
35 196 80
49 190 74
76 165 33
22 172 99
57 184 80
104 159 40
61 195 95
21 165 34
48 187 93
59 188 73
108 193 28
20 167 9
27 180 86
58 180 98
35 162 27
25 188 47
96 183 18
39 160 66
42 193 66
70 171 89
74 165 24
22 169 57
97 188 100
89 171 78
96 186 0
65 171 36
105 190 13
29 161 45
34 159 28
30 159 48
25 182 81
73 192 44
57 179 30
82 162 38
54 161 54
58 176 55
105 185 84
82 157 97
97 189 13
27 194 96
49 186 98
62 170 9
78 154 80
63 183 94
100 186 7
69 160 14
48 181 48
106 164 53
90 161 16
79 174 75
107 173 54
96 156 64
93 191 64
82 155 28
69 180 38
63 177 1
77 192 86
62 63 89
44 71 87
58 112 35
42 57 2
69 28 97
28 31 49
53 83 25
103 71 14
92 93 71
84 62 20
71 78 89
70 25 13
88 61 10
65 66 62
21 40 66
94 36 49
34 86 89
77 104 49
52 88 19
107 62 89
29 53 36
105 81 63
87 63 4
46 96 40
49 106 23
37 82 34
38 37 74
27 83 39
76 54 85
31 62 80
95 112 30
28 91 19
36 101 81
109 92 56
25 77 16
95 81 46
82 64 18
23 63 72
77 81 51
105 32 88
67 75 68
44 75 60
58 99 19
86 71 85
100 59 18
51 110 68
75 93 90
71 96 13
98 75 47
40 96 89
108 25 38
80 72 92
65 84 16
59 52 85
25 24 46
85 87 59
89 42 37
65 83 13
48 26 95
95 88 14
58 64 63
75 42 12
98 74 27
88 79 55
102 41 8
86 60 71
49 35 48
34 81 63
104 66 50
85 45 92
40 59 29
56 69 6
79 80 64
60 52 17
28 53 90
108 26 99
81 71 62
109 96 66
68 40 73
49 60 80
57 99 78
38 105 70
35 101 95
84 51 14
79 49 68
53 105 90
38 28 35
87 73 33
106 77 47
39 90 1
50 38 42
49 102 95
51 66 91
90 90 45
45 77 85
54 27 42
104 52 8
87 77 73
85 47 44
24 57 20
59 36 54
37 107 38
60 22 95
30 37 49
43 88 18
68 41 79
50 77 46
25 91 21
25 60 16
112 109 68
29 88 64
92 79 29
32 112 67
85 103 5
53 81 25
93 46 61
51 87 27
43 57 12
98 102 20
69 81 28
110 94 92
55 45 5
21 111 73
102 112 20
51 37 12
20 83 29
103 110 31
44 61 74
44 110 38
102 100 82
69 30 22
32 103 56
71 53 56
56 60 11
50 55 91
88 105 26
86 101 53
63 81 59
98 84 91
39 46 24
46 90 39
93 36 43
75 24 29
67 67 7
46 65 77
27 37 84
88 38 35
109 27 73
89 89 15
91 77 7
44 84 64
64 103 40
65 88 96
67 103 99
92 92 94
101 43 56
110 19 85
40 86 60
37 43 56
59 54 2
112 94 36
52 40 70
106 42 61
92 82 14
86 26 84
60 57 11
23 29 91
104 102 29
51 97 68
91 61 76
85 33 74
51 33 42
20 51 37
77 112 6
48 36 66
29 61 97
73 79 59
24 78 73
84 103 7
107 35 42
65 38 22
48 56 35
41 34 45
40 58 50
51 77 71
110 23 94
98 54 68
38 87 22
83 54 84
91 54 12
45 110 60
98 42 62
61 27 9
53 46 78
38 96 58
40 43 100
20 34 46
99 105 16
79 100 64
42 108 35
106 79 92
96 75 17
54 22 96
47 49 43
91 20 41
45 37 90
94 72 50
79 40 75
109 44 42
82 74 55
19 63 41
99 75 34
96 59 91
92 39 60
52 92 35
36 50 49
80 73 78
90 50 77
89 50 81
27 55 30
86 107 23
56 77 59
28 21 50
78 76 96
58 37 23
65 53 62
33 43 14
94 40 99
102 108 68
29 34 39
33 71 65
79 61 1
47 44 69
91 49 85
34 55 24
91 79 52
100 26 84
33 73 60
84 34 80
77 28 68
83 57 93
26 83 33
26 72 87
36 79 36
99 44 72
103 60 23
79 110 33
103 80 57
198 179 79
185 159 82
197 187 84
177 188 1
182 159 91
174 192 6
